multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio
2236,409,1932-01-01,19:36,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7bcf6b4ec09f1ea7_patente.jpg,409,1.0
2237,MPX9357,2020-12-09,15:19,84.0,60,AV LIBERTADOR,R01,APELADA,24.0,21.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
2239,J1S1,1932-01-01,09:31,127.0,80,AV LIBERTADOR,R03,APELADA,47.0,43.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2241,HAMSTUR,2020-06-14,09:32,120.0,80,AV LIBERTADOR,,IMPAGA,40.0,36.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/a929dc75c20da7d8_patente.jpg,HAMSTUR,1.0
2243,9999868,1932-01-01,00:00,75.0,60,RUTA 9,R01,PAGADA,15.0,12.0,,,
2244,RFH373,1932-01-01,19:36,44.0,40,AV SIEMPRE VIVA,,PAGADA,4.0,2.0,,,
2245,9999868,2022-09-28,00:00,91.0,40,AV LIBERTADOR,R02,IMPAGA,51.0,49.0,,,
2246,FVIOUHP,1932-01-01,00:00,110.0,60,AV SIEMPRE VIVA,,ERROR,50.0,47.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
2247,WU08YWC,1932-01-01,15:19,74.0,60,AV SIEMPRE VIVA,R03,IMPAGA,14.0,11.0,,,
2248,BM351,1932-01-01,15:19,112.0,60,RUTA 9,R03,PAGADA,52.0,49.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
2250,INTIGR8,1932-01-01,00:00,117.0,40,AV SIEMPRE VIVA,R03,ERROR,77.0,75.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/da1352ab6054a2e4_patente.jpg,INTIGR8,1.0
2255,6EVY261,1932-01-01,00:00,99.0,80,AV LIBERTADOR,R02,APELADA,19.0,15.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0
2260,VNK296GP,1932-01-01,00:00,126.0,60,AV LIBERTADOR,R02,PAGADA,66.0,63.0,,,
2261,6611172,1932-01-01,15:20,136.0,80,AV LIBERTADOR,R02,PAGADA,56.0,52.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0
2263,6NCE831,1932-01-01,00:00,109.0,60,AV LIBERTADOR,R02,APELADA,49.0,46.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0
2267,GLEN1E,1932-01-01,15:20,109.0,80,AV SIEMPRE VIVA,R03,IMPAGA,29.0,25.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/b9f5b9acf1777acf.jpg,GLENIE,0.8333
2269,GE1466,1932-01-01,09:32,159.0,80,RUTA 9,R03,APELADA,79.0,75.0,,,
2270,HF58HXP,2022-08-16,19:37,101.0,80,AV SIEMPRE VIVA,,ERROR,21.0,17.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
2274,GE1466,1932-01-01,00:00,122.0,60,RUTA 9,R01,APELADA,62.0,59.0,,,
2276,6NCE831,1932-01-01,15:21,94.0,80,AV LIBERTADOR,R02,IMPAGA,14.0,10.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0
2278,MVU4688,1932-01-01,09:33,105.0,80,AV LIBERTADOR,,ERROR,25.0,21.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688,1.0
2279,0695DVH,1932-01-01,00:00,121.0,60,AV LIBERTADOR,R01,IMPAGA,61.0,58.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/12b7ea40074d3b20.jpg,0695DVH,1.0
2281,FD1475,1932-01-01,09:33,67.0,40,AV SIEMPRE VIVA,R03,ERROR,27.0,25.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD147,0.8333
2286,MPX9357,1932-01-01,09:34,66.0,40,RUTA 9,,IMPAGA,26.0,24.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
2288,81ZFJD,1932-01-01,00:00,114.0,40,AV SIEMPRE VIVA,R02,IMPAGA,74.0,72.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/02a6ef3d9bd68e91_patente.jpg,81ZFID,0.8333
2289,BX55DOG,1932-01-01,00:00,91.0,60,AV LIBERTADOR,R03,ERROR,31.0,28.0,,,
2296,3646HBH,1932-01-01,00:00,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
2297,810TCH,1932-01-01,15:21,80.0,60,RUTA 9,,ERROR,20.0,17.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/53ad98b12752ad16_patente.jpg,810TCH,1.0
2302,NTHGLFT,1932-01-01,00:00,105.0,40,AV LIBERTADOR,,PAGADA,65.0,63.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5fb888d79b551331.jpg,NTHGLFT,1.0
2303,BX55DOG,1932-01-01,00:00,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,76.0,72.0,,,
2305,589222,1932-01-01,15:22,134.0,60,AV LIBERTADOR,,APELADA,74.0,71.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,1.0
2308,MX60NZA,1932-01-01,00:00,53.0,40,AV LIBERTADOR,R01,APELADA,13.0,11.0,,,
2309,INTIGR8,1932-01-01,09:35,92.0,60,AV SIEMPRE VIVA,R03,APELADA,32.0,29.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/da1352ab6054a2e4_patente.jpg,INTIGR8,1.0
2310,M431ZW,1932-01-01,00:00,89.0,80,AV LIBERTADOR,R01,ERROR,9.0,5.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.8333
2311,BP717,1932-01-01,15:22,132.0,60,AV SIEMPRE VIVA,R03,APELADA,72.0,69.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP717,1.0
2314,81ZFJD,1932-01-01,15:23,106.0,60,AV LIBERTADOR,R03,ERROR,46.0,43.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/02a6ef3d9bd68e91_patente.jpg,81ZFID,0.8333
2317,WEFLYN,1932-01-01,19:38,126.0,80,RUTA 9,,ERROR,46.0,42.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
2319,DI2LOT,1932-01-01,00:00,47.0,40,AV LIBERTADOR,,IMPAGA,7.0,5.0,,,
2320,GE1466,1932-01-01,19:38,84.0,60,AV LIBERTADOR,R02,PAGADA,24.0,21.0,,,
2323,TL03GOG,1932-01-01,19:38,126.0,80,RUTA 9,,IMPAGA,46.0,42.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,TL03G0G,0.8571
2325,WU08YWC,2023-06-28,09:36,103.0,40,RUTA 9,R01,PAGADA,63.0,61.0,,,
2327,PIW4215,1932-01-01,15:23,142.0,80,AV SIEMPRE VIVA,R01,ERROR,62.0,58.0,,,
2333,BM351,1932-01-01,00:00,50.0,40,AV SIEMPRE VIVA,R03,PAGADA,10.0,8.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
2334,MX60NZA,1932-01-01,15:23,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,46.0,,,
2336,NHZ1002,2023-06-18,00:00,70.0,40,AV SIEMPRE VIVA,R03,IMPAGA,30.0,28.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/1071b237587a698b_patente.qoi,NHZ1002,1.0
2338,AWS167,1932-01-01,00:00,92.0,60,AV LIBERTADOR,,IMPAGA,32.0,29.0,,,
2342,5777770,1932-01-01,00:00,126.0,80,AV LIBERTADOR,R03,IMPAGA,46.0,42.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
2344,8B90638,1932-01-01,09:37,140.0,60,RUTA 9,R03,IMPAGA,80.0,77.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6a0ef049e5ec4b16_patente.jpg,8B90638,1.0
2345,81ZFJD,2022-08-13,19:39,69.0,40,AV SIEMPRE VIVA,,ERROR,29.0,27.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/02a6ef3d9bd68e91_patente.jpg,81ZFID,0.8333
2346,TL03GOG,1932-01-01,15:23,120.0,80,AV SIEMPRE VIVA,R02,PAGADA,40.0,36.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,TL03G0G,0.8571
2347,5777770,2022-11-04,00:00,129.0,60,RUTA 9,R03,PAGADA,69.0,66.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
2348,M20CPR,1932-01-01,15:24,125.0,60,AV LIBERTADOR,R03,IMPAGA,65.0,62.0,,,
2349,RFH373,1932-01-01,09:37,130.0,60,RUTA 9,,ERROR,70.0,67.0,,,
2350,FVIOUHP,2021-12-25,00:00,50.0,40,AV SIEMPRE VIVA,R01,APELADA,10.0,8.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
2351,BX55DOG,1932-01-01,15:24,74.0,40,AV LIBERTADOR,R02,IMPAGA,34.0,32.0,,,
2358,XIIUME,1932-01-01,19:40,114.0,40,RUTA 9,R01,PAGADA,74.0,72.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
2360,WU08YWC,1932-01-01,15:24,68.0,60,AV SIEMPRE VIVA,R02,ERROR,8.0,5.0,,,
2364,TL03GOG,2022-03-30,00:00,133.0,60,AV LIBERTADOR,R02,APELADA,73.0,70.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,TL03G0G,0.8571
2365,T0YDR,1932-01-01,00:00,121.0,60,AV SIEMPRE VIVA,R03,PAGADA,61.0,58.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8
2368,GE1466,1932-01-01,00:00,91.0,40,AV LIBERTADOR,,APELADA,51.0,49.0,,,
2369,691XC80,2023-04-22,19:40,107.0,60,AV SIEMPRE VIVA,R01,ERROR,47.0,44.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
2370,RFH373,1932-01-01,00:00,98.0,80,AV SIEMPRE VIVA,R02,IMPAGA,18.0,14.0,,,
2371,GN64OTP,1932-01-01,00:00,93.0,80,AV LIBERTADOR,R03,PAGADA,13.0,9.0,,,
2372,MPX9357,1932-01-01,15:25,128.0,80,RUTA 9,,PAGADA,48.0,44.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
2374,W326AVE,1932-01-01,09:37,80.0,40,RUTA 9,R03,ERROR,40.0,38.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
2375,DI2LOT,1932-01-01,19:41,80.0,40,AV LIBERTADOR,,PAGADA,40.0,38.0,,,
2377,BHRP770,1932-01-01,19:41,148.0,80,AV SIEMPRE VIVA,,PAGADA,68.0,64.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,BHRP770,1.0
2378,RFH373,1932-01-01,00:00,148.0,80,RUTA 9,R02,APELADA,68.0,64.0,,,
2381,INTIGR8,2020-06-30,00:00,97.0,40,RUTA 9,R03,PAGADA,57.0,55.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/da1352ab6054a2e4_patente.jpg,INTIGR8,1.0
2382,BP717,1932-01-01,00:00,112.0,40,AV SIEMPRE VIVA,R01,APELADA,72.0,70.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP717,1.0
2383,691XC80,1932-01-01,00:00,67.0,60,AV LIBERTADOR,R01,APELADA,7.0,4.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
2384,3646HBH,1932-01-01,00:00,68.0,40,AV LIBERTADOR,R01,IMPAGA,28.0,26.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
2385,GE1466,1932-01-01,00:00,89.0,80,AV SIEMPRE VIVA,,ERROR,9.0,5.0,,,
2391,AI7OVF,1932-01-01,15:25,140.0,60,RUTA 9,R02,PAGADA,80.0,77.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
2393,BHRP770,1932-01-01,09:38,61.0,40,AV SIEMPRE VIVA,R03,IMPAGA,21.0,19.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,BHRP770,1.0
2394,MVU4688,2020-06-21,19:42,68.0,60,AV LIBERTADOR,R03,ERROR,8.0,5.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688,1.0
2395,XIIUME,1932-01-01,15:25,117.0,60,RUTA 9,R02,ERROR,57.0,54.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
2396,M431ZW,1932-01-01,19:42,157.0,80,AV SIEMPRE VIVA,R01,ERROR,77.0,73.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.8333
2397,M431ZW,1932-01-01,15:26,118.0,80,AV LIBERTADOR,R02,IMPAGA,38.0,34.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.8333
2400,CD05601,1932-01-01,15:26,80.0,60,RUTA 9,R01,ERROR,20.0,17.0,,,
2401,WU08YWC,1932-01-01,19:42,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0,,,
2403,AWS167,1932-01-01,19:43,78.0,40,RUTA 9,R01,PAGADA,38.0,36.0,,,
2414,NHZ1002,2023-01-27,09:38,81.0,40,AV SIEMPRE VIVA,,IMPAGA,41.0,39.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/1071b237587a698b_patente.qoi,NHZ1002,1.0
2419,HK06YMX,1932-01-01,00:00,100.0,80,AV LIBERTADOR,R01,PAGADA,20.0,16.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
2423,DK414N,2022-03-30,00:00,123.0,60,AV SIEMPRE VIVA,R02,PAGADA,63.0,60.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/2a3e44107826e876_patente.jpg,DK414N,1.0
2425,WU08YWC,2023-11-26,09:39,117.0,40,RUTA 9,R02,IMPAGA,77.0,75.0,,,
2428,WEFLYN,1932-01-01,00:00,98.0,40,AV LIBERTADOR,R02,PAGADA,58.0,56.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
2433,NTHGLFT,1932-01-01,19:45,92.0,40,AV SIEMPRE VIVA,R03,IMPAGA,52.0,50.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5fb888d79b551331.jpg,NTHGLFT,1.0
2434,HF3461,1932-01-01,00:00,57.0,40,RUTA 9,R01,APELADA,17.0,15.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
2436,BHRP770,1932-01-01,00:00,49.0,40,AV LIBERTADOR,R02,ERROR,9.0,7.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,BHRP770,1.0
2437,6611172,2022-04-23,15:27,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,8.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0
2438,GCP332,1932-01-01,09:40,96.0,60,AV LIBERTADOR,R03,ERROR,36.0,33.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,GCP332,1.0
2440,NAN,1932-01-01,00:00,69.0,60,AV LIBERTADOR,R02,IMPAGA,9.0,6.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/b01d46f9911d558b.jpg,NAN,1.0
2441,TL03GOG,1932-01-01,19:45,77.0,40,AV LIBERTADOR,R01,PAGADA,37.0,35.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,TL03G0G,0.8571
2442,3646HBH,1932-01-01,15:27,120.0,40,AV LIBERTADOR,,PAGADA,80.0,78.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
2444,VNK296GP,1932-01-01,09:40,130.0,80,RUTA 9,R03,PAGADA,50.0,46.0,,,
2446,990XYK,1932-01-01,09:40,102.0,80,RUTA 9,R01,APELADA,22.0,18.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/11f80fda2c38011c.jpg,990XWK,0.8333
2447,831MDB,1932-01-01,09:40,133.0,80,AV LIBERTADOR,R02,APELADA,53.0,49.0,,,
2449,CD05601,2023-06-09,00:00,67.0,60,AV LIBERTADOR,R02,ERROR,7.0,4.0,,,
2450,831MDB,1932-01-01,00:00,126.0,80,AV SIEMPRE VIVA,R02,PAGADA,46.0,42.0,,,
2455,CD05601,1932-01-01,15:28,122.0,60,AV SIEMPRE VIVA,R02,PAGADA,62.0,59.0,,,
2465,MPX9357,1932-01-01,09:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
2466,MVU4688,2023-08-25,00:00,87.0,80,RUTA 9,R01,PAGADA,7.0,3.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688,1.0
2469,MVU4688,2022-10-13,00:00,106.0,40,RUTA 9,R03,PAGADA,66.0,64.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688,1.0
2471,AWS167,2023-07-23,00:00,45.0,40,AV SIEMPRE VIVA,R03,ERROR,5.0,3.0,,,
2472,GOOGLE,1932-01-01,00:00,107.0,40,AV LIBERTADOR,R02,APELADA,67.0,65.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/593e594137f374ab.jpg,GOOGLE,1.0
2476,5777770,1932-01-01,19:46,94.0,40,AV SIEMPRE VIVA,R01,APELADA,54.0,52.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
2477,GLEN1E,1932-01-01,09:42,113.0,40,AV SIEMPRE VIVA,,APELADA,73.0,71.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/b9f5b9acf1777acf.jpg,GLENIE,0.8333
2479,MX60NZA,1932-01-01,09:42,58.0,40,AV LIBERTADOR,R01,APELADA,18.0,16.0,,,
2480,BP717,1932-01-01,09:42,125.0,60,RUTA 9,R03,IMPAGA,65.0,62.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP717,1.0
2481,FVIOUHP,1932-01-01,00:00,85.0,40,AV SIEMPRE VIVA,,PAGADA,45.0,43.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
2483,5777770,1932-01-01,00:00,95.0,40,RUTA 9,R03,ERROR,55.0,53.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
2484,CBMUK,1932-01-01,15:28,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0,,,
2485,HF58HXP,1932-01-01,15:29,86.0,60,RUTA 9,R01,ERROR,26.0,23.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
2489,GLEN1E,2020-12-23,09:43,70.0,40,RUTA 9,R03,PAGADA,30.0,28.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/b9f5b9acf1777acf.jpg,GLENIE,0.8333
2490,J1S1,2021-09-19,19:47,66.0,60,AV LIBERTADOR,,IMPAGA,6.0,3.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2492,BB8986,1932-01-01,19:47,115.0,40,RUTA 9,R01,ERROR,75.0,73.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
2493,6EVY261,1932-01-01,00:00,107.0,40,AV LIBERTADOR,R03,APELADA,67.0,65.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0
2500,NTHGLFT,1932-01-01,00:00,63.0,40,AV LIBERTADOR,R01,APELADA,23.0,21.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5fb888d79b551331.jpg,NTHGLFT,1.0
2502,81ZFJD,1932-01-01,00:00,85.0,80,AV LIBERTADOR,,APELADA,5.0,1.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/02a6ef3d9bd68e91_patente.jpg,81ZFID,0.8333
2504,691XC80,2022-09-07,09:43,114.0,40,RUTA 9,R01,IMPAGA,74.0,72.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
2505,BM351,1932-01-01,09:43,132.0,80,AV SIEMPRE VIVA,,PAGADA,52.0,48.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
2507,WEFLYN,1932-01-01,09:43,124.0,60,AV SIEMPRE VIVA,,IMPAGA,64.0,61.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
2509,MX60NZA,2023-12-02,00:00,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0,,,
2512,AI7OVF,1932-01-01,00:00,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
2516,J1S1,1932-01-01,15:29,102.0,40,AV SIEMPRE VIVA,R03,IMPAGA,62.0,60.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2517,OUTSTDN,2023-11-19,00:00,140.0,80,AV SIEMPRE VIVA,R01,APELADA,60.0,56.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/1ca1155083156d72_patente.jpg,OUTSTDN,1.0
2518,HK06YMX,1932-01-01,15:29,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
2520,AI7OVF,1932-01-01,09:44,112.0,40,AV SIEMPRE VIVA,R02,PAGADA,72.0,70.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
2523,UM96201,1932-01-01,09:44,64.0,40,RUTA 9,R03,APELADA,24.0,22.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
2527,6EVY261,1932-01-01,09:44,144.0,80,AV SIEMPRE VIVA,R03,ERROR,64.0,60.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0
2529,UW3932,1932-01-01,00:00,150.0,80,RUTA 9,,PAGADA,70.0,66.0,,,
2530,UM96201,2023-09-23,00:00,123.0,80,AV LIBERTADOR,R02,APELADA,43.0,39.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
2533,409,1932-01-01,19:48,117.0,40,AV LIBERTADOR,R02,ERROR,77.0,75.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7bcf6b4ec09f1ea7_patente.jpg,409,1.0
2534,DK414N,2022-05-27,09:45,110.0,40,AV LIBERTADOR,R03,APELADA,70.0,68.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/2a3e44107826e876_patente.jpg,DK414N,1.0
